first_T_below_1500_yr,final_T_K,D_H_over_SMOW,final_N_kg,N_residual_fraction,final_Ar36_kg,Ar36_retained_fraction,max_crossover_amu,label,case,c_eff,impactor_dh,n_photolysis_scale,h2_reservoir_kg,argon_shielding_factor,argon_exposure_factor
50550.55055055056,300.0,0.988000505281105,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_04,4,2.5e+25,0.000153825,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9880035483465537,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_04,5,2.5e+25,0.000153825,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9878439137172139,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_04,6,2.5e+25,0.000153825,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9878323038632546,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_04,7,2.5e+25,0.000153825,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9462160508067251,1.5018221789923315e+20,0.06390732676563113,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_00,0,2.5e+25,0.0001465,0.488,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9463006295671574,1.5018221789923315e+20,0.06390732676563113,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_00,1,2.5e+25,0.0001465,0.488,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9444252432583514,1.5018221789923315e+20,0.06390732676563113,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_00,2,2.5e+25,0.0001465,0.488,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9444841367690439,1.5018221789923315e+20,0.06390732676563113,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_00,3,2.5e+25,0.0001465,0.488,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9431812980285696,1.5018221789923315e+20,0.06390732676563113,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_00,4,2.5e+25,0.0001465,0.488,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9431941513831105,1.5018221789923315e+20,0.06390732676563113,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_00,5,2.5e+25,0.0001465,0.488,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9425191231131548,1.5018221789923315e+20,0.06390732676563113,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_00,6,2.5e+25,0.0001465,0.488,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9424699699296769,1.5018221789923315e+20,0.06390732676563113,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_00,7,2.5e+25,0.0001465,0.488,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9462160508067251,3.554251702840975e+19,0.015124475331238191,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_01,0,2.5e+25,0.0001465,0.549,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9463006295671574,3.554251702840975e+19,0.015124475331238191,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_01,1,2.5e+25,0.0001465,0.549,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9444252432583514,3.554251702840975e+19,0.015124475331238191,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_01,2,2.5e+25,0.0001465,0.549,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9444841367690439,3.554251702840975e+19,0.015124475331238191,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_01,3,2.5e+25,0.0001465,0.549,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9431812980285696,3.554251702840975e+19,0.015124475331238191,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_01,4,2.5e+25,0.0001465,0.549,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9431941513831105,3.554251702840975e+19,0.015124475331238191,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_01,5,2.5e+25,0.0001465,0.549,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9425191231131548,3.554251702840975e+19,0.015124475331238191,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_01,6,2.5e+25,0.0001465,0.549,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9424699699296769,3.554251702840975e+19,0.015124475331238191,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_01,7,2.5e+25,0.0001465,0.549,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9462160508067251,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_02,0,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9463006295671574,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_02,1,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9444252432583514,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_02,2,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9444841367690439,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_n_photolysis_scale_02,3,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
